,id,title_description_clean,release_date,Contains
386,2bj8P2Fw4HdPKJ7MVO6ZsD,Tory leadership race: contenders and pretenders Rishi Sunak. Liz Truss. Penny Mordaunt. Tom Tugendhat. And about fifty others.,2022-07-12,Penny Mordaunt
387,2bj8P2Fw4HdPKJ7MVO6ZsD,Tory leadership race: contenders and pretenders Rishi Sunak. Liz Truss. Penny Mordaunt. Tom Tugendhat. And about fifty others.,2022-07-12,Tom Tugendhat
388,2gRgSvr2kDKPEzuRH8H7v1,BORIS JOHNSON RESIGNS Boris Johnson has resigned.,2022-07-07,Boris Johnson
389,2gRgSvr2kDKPEzuRH8H7v1,BORIS JOHNSON RESIGNS Boris Johnson has resigned.,2022-07-07,Boris Johnson Resigns
390,2x9WkSXSAPSwyuJNFV7ER1,"British scandals, global recession, and Elvis  and Alastair as they discuss British scandals, moments of madness, civil service interventions, Starmer on Brexit, technocracy, global economic recession, tech bubbles, China and Taiwan, Xi Jinping, Britain dwindling military, Lebedev, Elvis, Jimmy Carter and a tribute to Peter Brook.",2022-07-07,Keir Starmer
391,2x9WkSXSAPSwyuJNFV7ER1,"British scandals, global recession, and Elvis  and Alastair as they discuss British scandals, moments of madness, civil service interventions, Starmer on Brexit, technocracy, global economic recession, tech bubbles, China and Taiwan, Xi Jinping, Britain dwindling military, Lebedev, Elvis, Jimmy Carter and a tribute to Peter Brook.",2022-07-07,Evgeny Lebedev
392,2x9WkSXSAPSwyuJNFV7ER1,"British scandals, global recession, and Elvis  and Alastair as they discuss British scandals, moments of madness, civil service interventions, Starmer on Brexit, technocracy, global economic recession, tech bubbles, China and Taiwan, Xi Jinping, Britain dwindling military, Lebedev, Elvis, Jimmy Carter and a tribute to Peter Brook.",2022-07-07,Xi Jinping
393,2x9WkSXSAPSwyuJNFV7ER1,"British scandals, global recession, and Elvis  and Alastair as they discuss British scandals, moments of madness, civil service interventions, Starmer on Brexit, technocracy, global economic recession, tech bubbles, China and Taiwan, Xi Jinping, Britain dwindling military, Lebedev, Elvis, Jimmy Carter and a tribute to Peter Brook.",2022-07-07,Elvis
394,2x9WkSXSAPSwyuJNFV7ER1,"British scandals, global recession, and Elvis  and Alastair as they discuss British scandals, moments of madness, civil service interventions, Starmer on Brexit, technocracy, global economic recession, tech bubbles, China and Taiwan, Xi Jinping, Britain dwindling military, Lebedev, Elvis, Jimmy Carter and a tribute to Peter Brook.",2022-07-07,"Lebedev, Elvis"
395,2x9WkSXSAPSwyuJNFV7ER1,"British scandals, global recession, and Elvis  and Alastair as they discuss British scandals, moments of madness, civil service interventions, Starmer on Brexit, technocracy, global economic recession, tech bubbles, China and Taiwan, Xi Jinping, Britain dwindling military, Lebedev, Elvis, Jimmy Carter and a tribute to Peter Brook.",2022-07-07,Jimmy Carter
396,2x9WkSXSAPSwyuJNFV7ER1,"British scandals, global recession, and Elvis  and Alastair as they discuss British scandals, moments of madness, civil service interventions, Starmer on Brexit, technocracy, global economic recession, tech bubbles, China and Taiwan, Xi Jinping, Britain dwindling military, Lebedev, Elvis, Jimmy Carter and a tribute to Peter Brook.",2022-07-07,Peter Brook
397,2N0Ug6BMTUpLyRuNab2DEg,SPECIAL: SUNAK AND JAVID RESIGN Alastair Campbell and Rory Stewart respond to the breaking news that Chancellor Rishi Sunak and Health Secretary Sajid Javid have both resigned from the Government. How long can Boris Johnson survive as Prime Minister after two of his heavyweight ministers resign a few minutes apart?,2022-07-05,Rishi Sunak
398,2N0Ug6BMTUpLyRuNab2DEg,SPECIAL: SUNAK AND JAVID RESIGN Alastair Campbell and Rory Stewart respond to the breaking news that Chancellor Rishi Sunak and Health Secretary Sajid Javid have both resigned from the Government. How long can Boris Johnson survive as Prime Minister after two of his heavyweight ministers resign a few minutes apart?,2022-07-05,Boris Johnson
399,2N0Ug6BMTUpLyRuNab2DEg,SPECIAL: SUNAK AND JAVID RESIGN Alastair Campbell and Rory Stewart respond to the breaking news that Chancellor Rishi Sunak and Health Secretary Sajid Javid have both resigned from the Government. How long can Boris Johnson survive as Prime Minister after two of his heavyweight ministers resign a few minutes apart?,2022-07-05,Javid Resign
400,2N0Ug6BMTUpLyRuNab2DEg,SPECIAL: SUNAK AND JAVID RESIGN Alastair Campbell and Rory Stewart respond to the breaking news that Chancellor Rishi Sunak and Health Secretary Sajid Javid have both resigned from the Government. How long can Boris Johnson survive as Prime Minister after two of his heavyweight ministers resign a few minutes apart?,2022-07-05,Sajid Javid
401,3iaFZI6YBa0IuDPVsIuSjI,"Roe v. Wade, military MPs, and Ismail Kadare Roe v. Wade, the impact of military service on sitting MPs, Britain global reputation, Labour stance on strike action, progressive alliances, John Smith, Alexander the Great, and the novels of Ismail Kadare.",2022-06-30,Ismail Kadare Roe V. Wade
402,3iaFZI6YBa0IuDPVsIuSjI,"Roe v. Wade, military MPs, and Ismail Kadare Roe v. Wade, the impact of military service on sitting MPs, Britain global reputation, Labour stance on strike action, progressive alliances, John Smith, Alexander the Great, and the novels of Ismail Kadare.",2022-06-30,John Smith
403,3iaFZI6YBa0IuDPVsIuSjI,"Roe v. Wade, military MPs, and Ismail Kadare Roe v. Wade, the impact of military service on sitting MPs, Britain global reputation, Labour stance on strike action, progressive alliances, John Smith, Alexander the Great, and the novels of Ismail Kadare.",2022-06-30,Alexander The Great
404,3iaFZI6YBa0IuDPVsIuSjI,"Roe v. Wade, military MPs, and Ismail Kadare Roe v. Wade, the impact of military service on sitting MPs, Britain global reputation, Labour stance on strike action, progressive alliances, John Smith, Alexander the Great, and the novels of Ismail Kadare.",2022-06-30,Ismail Kadare
405,0LMgWbd4AnQc8O6ky1JHuS,"Tony Blair on the UK relegation battle Tony Blair joins Rory Stewart and Alastair Campbell to discuss his fears that Britain may soon be relegated from the Premiership of nations. Also discussed, his views on the future of the NHS, technology and how Labour can recover from the Corbyn years. Plus Ukraine, Russia, China, Scotland, and how to handle Alastair Campbell.",2022-06-29,Tony Blair
406,0LMgWbd4AnQc8O6ky1JHuS,"Tony Blair on the UK relegation battle Tony Blair joins Rory Stewart and Alastair Campbell to discuss his fears that Britain may soon be relegated from the Premiership of nations. Also discussed, his views on the future of the NHS, technology and how Labour can recover from the Corbyn years. Plus Ukraine, Russia, China, Scotland, and how to handle Alastair Campbell.",2022-06-29,Jeremy Corbyn
407,6bQYRUR7YQr5rNOkXaTEsk,"The Queen toilet, Carole Cadwalladr, and climate crisis Find out which historical world leaders Rory and Alastair would be like to work alongside, what they would say if they had the world attention for 30 seconds, their thoughts on the ;Tory power stance; and body language coaching in politics.",2022-06-23,Queen
408,6bQYRUR7YQr5rNOkXaTEsk,"The Queen toilet, Carole Cadwalladr, and climate crisis Find out which historical world leaders Rory and Alastair would be like to work alongside, what they would say if they had the world attention for 30 seconds, their thoughts on the ;Tory power stance; and body language coaching in politics.",2022-06-23,Carole Cadwalladr
409,5IJY9BMt1bqZ88wzGTaZPc,"By-elections, strikes, and populists  and Alastair as they discuss by-elections, how Alastair would run as a Tory, strikes, trade unions, Colombia, France, Henry Kissinger, Carrie Johnson ghost story, Rory visit to a kibbutz, Welsh Labour, ethics advisors and unrequited love!",2022-06-22,Henry Kissinger
410,5IJY9BMt1bqZ88wzGTaZPc,"By-elections, strikes, and populists  and Alastair as they discuss by-elections, how Alastair would run as a Tory, strikes, trade unions, Colombia, France, Henry Kissinger, Carrie Johnson ghost story, Rory visit to a kibbutz, Welsh Labour, ethics advisors and unrequited love!",2022-06-22,Boris Johnson
411,5IJY9BMt1bqZ88wzGTaZPc,"By-elections, strikes, and populists  and Alastair as they discuss by-elections, how Alastair would run as a Tory, strikes, trade unions, Colombia, France, Henry Kissinger, Carrie Johnson ghost story, Rory visit to a kibbutz, Welsh Labour, ethics advisors and unrequited love!",2022-06-22,Carrie Johnson
412,1KDRT8hBKQK895XjR9eJYK,"Ukraine, Tony Blair, and foreign languages  Campbell and Rory Stewart for the third edition of ;The Rest is Politics: Question Time;, where they answer your questions on the situation in Ukraine, the role of former world leaders in politics, and their multilingual capabilities.",2022-06-16,Tony Blair
413,145pBptSMnHkhfiDHPkor8,"Keir Starmer, Northern Ireland, and disagreeing 'agreeably'  and Alastair as they discuss the performance and future of Keir Starmer, what they both think of Wes Streeting, Rory appearance on BBC Question Time, austerity, what Labour needs to do to win, train strikes, Tony Blair, Northern Ireland, the ERG, Liz Truss, and disagreeing ;agreeably;.",2022-06-15,Keir Starmer
414,145pBptSMnHkhfiDHPkor8,"Keir Starmer, Northern Ireland, and disagreeing 'agreeably'  and Alastair as they discuss the performance and future of Keir Starmer, what they both think of Wes Streeting, Rory appearance on BBC Question Time, austerity, what Labour needs to do to win, train strikes, Tony Blair, Northern Ireland, the ERG, Liz Truss, and disagreeing ;agreeably;.",2022-06-15,Liz Truss
415,145pBptSMnHkhfiDHPkor8,"Keir Starmer, Northern Ireland, and disagreeing 'agreeably'  and Alastair as they discuss the performance and future of Keir Starmer, what they both think of Wes Streeting, Rory appearance on BBC Question Time, austerity, what Labour needs to do to win, train strikes, Tony Blair, Northern Ireland, the ERG, Liz Truss, and disagreeing ;agreeably;.",2022-06-15,Tony Blair
416,145pBptSMnHkhfiDHPkor8,"Keir Starmer, Northern Ireland, and disagreeing 'agreeably'  and Alastair as they discuss the performance and future of Keir Starmer, what they both think of Wes Streeting, Rory appearance on BBC Question Time, austerity, what Labour needs to do to win, train strikes, Tony Blair, Northern Ireland, the ERG, Liz Truss, and disagreeing ;agreeably;.",2022-06-15,Wes Streeting
417,1UsZboqdfX9VgqyL7sR7aN,"Austerity, diaries, and impostors  and Alastair as they answer your questions on Austerity, John Bercow, protest, schools, carbon footprints, imposter syndrome, cheese, interview techniques, political diaries, and the Duc de Saint-Simon.",2022-06-09,John Bercow
418,5GCia50jsSCu3WidX0kslN,"Johnson, monarchy, and the West Bank Instagram:&#64;restispolitics",2022-06-08,Boris Johnson
419,7Mrq8NtQrxQCccS31nfUWA,"Hong Kong handover, human rights, and Tintin Welcome to the first ever episode of ;TRIP: Question Time;!",2022-06-02,
420,6zoveYl18gF7Y1RHttvYX0,"Charisma, Portugal, and gun control Rory going viral, Alastair trip to Portugal, Labour Brexit position, Olaf Scholz, the UEFA Champions League Final, the 1922 Committee, charisma, Nelson Mandela, teaching politics in school, US gun control, and ABBA. Tune in to today pod to hear all this and more!",2022-06-01,Nelson Mandela
421,1bp0zjpaaUJVJ9Mkh6Fmcj,"Rupert Murdoch, Taiwan, and Burnley Partygate photos, Teals in Australia, why Rory ran as an independent in London, Anthony Albanese, Mhairi Black, Bill Cash, Rupert Murdoch, China, Taiwan, PR, and Nigel Farage. This week pod has got it all.",2022-05-25,Nigel Farage
422,1bp0zjpaaUJVJ9Mkh6Fmcj,"Rupert Murdoch, Taiwan, and Burnley Partygate photos, Teals in Australia, why Rory ran as an independent in London, Anthony Albanese, Mhairi Black, Bill Cash, Rupert Murdoch, China, Taiwan, PR, and Nigel Farage. This week pod has got it all.",2022-05-25,Rupert Murdoch
423,1bp0zjpaaUJVJ9Mkh6Fmcj,"Rupert Murdoch, Taiwan, and Burnley Partygate photos, Teals in Australia, why Rory ran as an independent in London, Anthony Albanese, Mhairi Black, Bill Cash, Rupert Murdoch, China, Taiwan, PR, and Nigel Farage. This week pod has got it all.",2022-05-25,Bill Gates
424,1bp0zjpaaUJVJ9Mkh6Fmcj,"Rupert Murdoch, Taiwan, and Burnley Partygate photos, Teals in Australia, why Rory ran as an independent in London, Anthony Albanese, Mhairi Black, Bill Cash, Rupert Murdoch, China, Taiwan, PR, and Nigel Farage. This week pod has got it all.",2022-05-25,Anthony Albanese
425,1bp0zjpaaUJVJ9Mkh6Fmcj,"Rupert Murdoch, Taiwan, and Burnley Partygate photos, Teals in Australia, why Rory ran as an independent in London, Anthony Albanese, Mhairi Black, Bill Cash, Rupert Murdoch, China, Taiwan, PR, and Nigel Farage. This week pod has got it all.",2022-05-25,Mhairi Black
426,1bp0zjpaaUJVJ9Mkh6Fmcj,"Rupert Murdoch, Taiwan, and Burnley Partygate photos, Teals in Australia, why Rory ran as an independent in London, Anthony Albanese, Mhairi Black, Bill Cash, Rupert Murdoch, China, Taiwan, PR, and Nigel Farage. This week pod has got it all.",2022-05-25,Bill Cash
427,6nyE5FialqFDfUpEkb7dYF,"Food shortages, Francois Hollande, and Shireen Abu Akleh Shireen Abu Akleh, Alastair catch-up with Francois Hollande, Rory reflection on the Tory leadership debates, Northern Ireland, Nick Clegg, Sri Lanka, Lebanon, global food shortages, power-sharing, and press coverage.",2022-05-18,Shireen Abu Akleh Shireen
428,6nyE5FialqFDfUpEkb7dYF,"Food shortages, Francois Hollande, and Shireen Abu Akleh Shireen Abu Akleh, Alastair catch-up with Francois Hollande, Rory reflection on the Tory leadership debates, Northern Ireland, Nick Clegg, Sri Lanka, Lebanon, global food shortages, power-sharing, and press coverage.",2022-05-18,Abu Akleh
429,6nyE5FialqFDfUpEkb7dYF,"Food shortages, Francois Hollande, and Shireen Abu Akleh Shireen Abu Akleh, Alastair catch-up with Francois Hollande, Rory reflection on the Tory leadership debates, Northern Ireland, Nick Clegg, Sri Lanka, Lebanon, global food shortages, power-sharing, and press coverage.",2022-05-18,Nick Clegg
430,7azv1AvLa0dBbkc8LwVUFZ,"Putin blanket, election fallout, and China in Africa Beergate, local elections, Tower Hamlets, Northern Ireland, Putin, Chinese foreign policy, Oxbridge, and porridge talk.",2022-05-11,Vladimir Putin
431,2ebut3WYNREpvSa1h7mz1q,"Bad politics, local elections, and toxic debates Rory Stewart and Alastair Campbell work out a plan for improving the quality of debate in Westminster. They also wonder what it would take for the electorate to dump Boris Johnson from power. Plus how to make the perfect porridge.",2022-05-04,Boris Johnson
432,7qoj4CBk3VKmbCxli1it50,"Biggest snakes, Basic Instinct, and meeting Miley Defeating populism, the way to win a leadership contest, and Boris Johnson meeting Miley Cyrus.",2022-04-27,Boris Johnson
433,7qoj4CBk3VKmbCxli1it50,"Biggest snakes, Basic Instinct, and meeting Miley Defeating populism, the way to win a leadership contest, and Boris Johnson meeting Miley Cyrus.",2022-04-27,Miley Defeating
434,7qoj4CBk3VKmbCxli1it50,"Biggest snakes, Basic Instinct, and meeting Miley Defeating populism, the way to win a leadership contest, and Boris Johnson meeting Miley Cyrus.",2022-04-27,Mily Cyrus
435,5GtbKz9pTK7iNKpZo3Glsm,"Rwanda, Religion and the Return of Trump  and Rory for this week pod, where they discuss Patel plans to send refugees to Rwanda from Britain, the role of religion in politics, and the mysterious ideologue that some believe is the brains behind Putin. There are also plenty of listener questions, which range from Trump possible return in 2024 to whether political parties should be solely state-funded.",2022-04-20,Vladimir Putin
436,5GtbKz9pTK7iNKpZo3Glsm,"Rwanda, Religion and the Return of Trump  and Rory for this week pod, where they discuss Patel plans to send refugees to Rwanda from Britain, the role of religion in politics, and the mysterious ideologue that some believe is the brains behind Putin. There are also plenty of listener questions, which range from Trump possible return in 2024 to whether political parties should be solely state-funded.",2022-04-20,Donald Trump
437,0yDK2kkK08TrfJYm2eOVlr,"Partygate fines, political partners, and voting at 15? In today pod Alastair and Rory discuss the police fines that Johnson and Sunak have received for their roles in Partygate, the current political situation in both France and Pakistan, and the role of spouses in politics. After the break they also drill down into what Alastair and Rory vehemently disagree on politically.",2022-04-13,Boris Johnson
438,0yDK2kkK08TrfJYm2eOVlr,"Partygate fines, political partners, and voting at 15? In today pod Alastair and Rory discuss the police fines that Johnson and Sunak have received for their roles in Partygate, the current political situation in both France and Pakistan, and the role of spouses in politics. After the break they also drill down into what Alastair and Rory vehemently disagree on politically.",2022-04-13,Rishi Sunak
439,6WvjjxsLCvY0MTtVUptX5r,"Globalism, Scottish Nationalism, and Rory new job Could this be the final ever episode of The Rest Is Politics after Rory revelation last Friday, 1st April? Hopefully not! After more terrible news from Ukraine and some countries refusing to shun Russia, could this crisis herald the end of a globalism? Also, reaction to populist leaders Orban and Le Pen gaining support in Europe, the ethics of working with questionable regimes, and what first attracted Rory Stewart to the Conservative Party?",2022-04-06,
440,3YJSZbnrqEroGWYn9EobgK,"Tribal politics, anonymous sources, and Malcolm Tucker Do the Royal family and the Commonwealth still have a place in the modern world? Alastair and Rory discuss Rwanda and countries recovering from war, whether Joe Biden is an effective communicator, how the relationship between the media and politicians really works, and why certain people find it hard to criticise their own party.",2022-03-30,Joe Biden
441,3YJSZbnrqEroGWYn9EobgK,"Tribal politics, anonymous sources, and Malcolm Tucker Do the Royal family and the Commonwealth still have a place in the modern world? Alastair and Rory discuss Rwanda and countries recovering from war, whether Joe Biden is an effective communicator, how the relationship between the media and politicians really works, and why certain people find it hard to criticise their own party.",2022-03-30,Malcolm Tucker
442,4iwzYZCgcAkbVjeE25Eadi,"Iraq, brave opposition, and powerful Chancellors As Rory returns from a tour of Iraq with a landmine charity, what lessons can be learned from the country since the occupation, and how could they be applied to the current situation in Ukraine? Also, is Belarus getting off too lightly in terms of sanctions, can Britain become ;food independent; again, and what is the power dynamic between Prime Ministers and Chancellors of the Exchequer?",2022-03-23,
443,1TLOJvTywSnt0SOJqskxNr,"Zelenskyy humanity, Lebvedev parties, and Eton Who is winning the communications landscape in Ukraine? Alastair and Rory discuss the importance of soft power, the sacrifices needed to free European dependency on Russian oil, the most intimidating politicians, and whether private schools like Eton have a healthy impact on British society.",2022-03-16,Volodymyr Zelenskyy
444,1TLOJvTywSnt0SOJqskxNr,"Zelenskyy humanity, Lebvedev parties, and Eton Who is winning the communications landscape in Ukraine? Alastair and Rory discuss the importance of soft power, the sacrifices needed to free European dependency on Russian oil, the most intimidating politicians, and whether private schools like Eton have a healthy impact on British society.",2022-03-16,Lebvedev
445,6QriXjISoj3yzbHUPneF62,"Lying, vanity and friendship in politics Welcome to the second episode of The Rest Is Politics with Rory Stewart and Alastair Campbell!",2022-03-09,
446,70PRmBVXnLj3jh8RWFdpQu,"Putin in person, Russian money in British politics, and Bono vs Blair What Vladimir Putin like to deal with in person? On the first episode of &#34;The Rest Is Politics&#34;, Alastair Campbell and Rory Stewart tackle the latest developments in Ukraine, give their insight into the most effective next steps for NATO, explain how Russian money has affected British politics, and discuss celebrity activism.",2022-03-02,Vladimir Putin
447,70PRmBVXnLj3jh8RWFdpQu,"Putin in person, Russian money in British politics, and Bono vs Blair What Vladimir Putin like to deal with in person? On the first episode of &#34;The Rest Is Politics&#34;, Alastair Campbell and Rory Stewart tackle the latest developments in Ukraine, give their insight into the most effective next steps for NATO, explain how Russian money has affected British politics, and discuss celebrity activism.",2022-03-02,Tony Blair
448,70PRmBVXnLj3jh8RWFdpQu,"Putin in person, Russian money in British politics, and Bono vs Blair What Vladimir Putin like to deal with in person? On the first episode of &#34;The Rest Is Politics&#34;, Alastair Campbell and Rory Stewart tackle the latest developments in Ukraine, give their insight into the most effective next steps for NATO, explain how Russian money has affected British politics, and discuss celebrity activism.",2022-03-02,Bono
